datetime,y_test,y_pred
2020-07-10 18:00:00+00:00,125.509995,114.446655
2020-07-10 19:00:00+00:00,122.490005,107.80942
2020-07-10 20:00:00+00:00,120.62,98.06225
2020-07-10 21:00:00+00:00,51.69,84.54609
2020-07-10 22:00:00+00:00,51.289997,72.09161
2020-07-10 23:00:00+00:00,52.07,66.091354
2020-07-11 00:00:00+00:00,51.35,60.370594
2020-07-11 01:00:00+00:00,50.28,55.49145
2020-07-11 02:00:00+00:00,50.739998,52.528664
2020-07-11 03:00:00+00:00,50.309998,50.786644
2020-07-11 04:00:00+00:00,48.86,50.084454
2020-07-11 05:00:00+00:00,48.87,55.393066
2020-07-11 06:00:00+00:00,45.04,58.270023
2020-07-11 07:00:00+00:00,48.989998,63.83664
2020-07-11 08:00:00+00:00,48.01,72.04249
2020-07-11 09:00:00+00:00,45.909996,82.68084
2020-07-11 10:00:00+00:00,47.1,96.21817
2020-07-11 11:00:00+00:00,108.840004,104.012535
2020-07-11 12:00:00+00:00,106.29,112.45359
2020-07-11 13:00:00+00:00,108.090004,118.35998
2020-07-11 14:00:00+00:00,105.770004,123.71941
2020-07-11 15:00:00+00:00,109.63,128.89056
2020-07-11 16:00:00+00:00,115.1,134.4351
2020-07-11 17:00:00+00:00,118.479996,131.98949
2020-07-11 18:00:00+00:00,119.39001,117.86415
2020-07-11 19:00:00+00:00,119.19,110.21057
2020-07-11 20:00:00+00:00,119.29,102.36815
2020-07-11 21:00:00+00:00,51.859997,90.28215
2020-07-11 22:00:00+00:00,52.539997,71.73737
2020-07-11 23:00:00+00:00,52.3,63.30428
2020-07-12 00:00:00+00:00,50.489998,54.327663
2020-07-12 01:00:00+00:00,49.87,50.912693
2020-07-12 02:00:00+00:00,44.52,49.34139
2020-07-12 03:00:00+00:00,50.01,48.321293
2020-07-12 04:00:00+00:00,43.94,47.781643
2020-07-12 05:00:00+00:00,45.65,50.359596
2020-07-12 06:00:00+00:00,43.55,52.130436
2020-07-12 07:00:00+00:00,42.73,55.944126
2020-07-12 08:00:00+00:00,41.14,62.859882
2020-07-12 09:00:00+00:00,40.98,69.8517
2020-07-12 10:00:00+00:00,41.71,79.89374
2020-07-12 11:00:00+00:00,106.490005,89.91999
2020-07-12 12:00:00+00:00,106.26,101.60281
2020-07-12 13:00:00+00:00,105.71,109.95061
2020-07-12 14:00:00+00:00,105.48,112.145
2020-07-12 15:00:00+00:00,106.26999,114.64805
2020-07-12 16:00:00+00:00,111.57,115.443184
2020-07-12 17:00:00+00:00,118.28999,116.064514
2020-07-12 18:00:00+00:00,118.95,108.58923
2020-07-12 19:00:00+00:00,120.43,103.27956
2020-07-12 20:00:00+00:00,120.78001,95.90317
2020-07-12 21:00:00+00:00,52.219997,84.26356
2020-07-12 22:00:00+00:00,45.699997,65.3918
2020-07-12 23:00:00+00:00,41.03,59.105476
2020-07-13 00:00:00+00:00,40.21,56.617214
2020-07-13 01:00:00+00:00,40.41,53.101376
2020-07-13 02:00:00+00:00,40.379997,51.561947
2020-07-13 03:00:00+00:00,40.89,51.032024
2020-07-13 04:00:00+00:00,48.729996,52.397583
2020-07-13 05:00:00+00:00,50.59,58.09083
2020-07-13 06:00:00+00:00,51.21,62.28493
2020-07-13 07:00:00+00:00,51.649998,66.60053
2020-07-13 08:00:00+00:00,50.85,73.15192
2020-07-13 09:00:00+00:00,49.21,80.542015
2020-07-13 10:00:00+00:00,51.989998,94.667114
2020-07-13 11:00:00+00:00,117.729996,106.92236
2020-07-13 12:00:00+00:00,117.2,116.47579
2020-07-13 13:00:00+00:00,116.009995,124.61623
2020-07-13 14:00:00+00:00,116.340004,132.69482
2020-07-13 15:00:00+00:00,118.67,137.93477
2020-07-13 16:00:00+00:00,119.32,135.6533
2020-07-13 17:00:00+00:00,119.68,131.81929
2020-07-13 18:00:00+00:00,120.51,120.327965
2020-07-13 19:00:00+00:00,120.600006,112.99568
2020-07-13 20:00:00+00:00,119.350006,104.46489
2020-07-13 21:00:00+00:00,48.909996,90.20533
2020-07-13 22:00:00+00:00,51.6,71.5428
2020-07-13 23:00:00+00:00,44.609997,64.29366
2020-07-14 00:00:00+00:00,42.95,57.96243
2020-07-14 01:00:00+00:00,41.12,54.192776
2020-07-14 02:00:00+00:00,40.789997,53.06824
2020-07-14 03:00:00+00:00,42.99,51.462795
2020-07-14 04:00:00+00:00,47.629997,51.451004
2020-07-14 05:00:00+00:00,50.48,55.26911
2020-07-14 06:00:00+00:00,50.78,61.142277
2020-07-14 07:00:00+00:00,51.989998,66.62047
2020-07-14 08:00:00+00:00,52.079998,71.95914
2020-07-14 09:00:00+00:00,51.12,80.265274
2020-07-14 10:00:00+00:00,52.179996,91.46345
2020-07-14 11:00:00+00:00,118.060005,102.032394
2020-07-14 12:00:00+00:00,116.03001,112.23136
2020-07-14 13:00:00+00:00,115.65,119.97068
2020-07-14 14:00:00+00:00,115.5,126.925186
2020-07-14 15:00:00+00:00,115.96001,129.49538
2020-07-14 16:00:00+00:00,118.32001,128.36441
2020-07-14 17:00:00+00:00,119.37,125.61311
2020-07-14 18:00:00+00:00,121.34,113.314896
2020-07-14 19:00:00+00:00,122.08,105.96672
2020-07-14 20:00:00+00:00,120.600006,95.268654
2020-07-14 21:00:00+00:00,51.969997,81.96012
2020-07-14 22:00:00+00:00,51.26,68.65542
2020-07-14 23:00:00+00:00,48.78,62.714676
2020-07-15 00:00:00+00:00,44.5,59.837166
2020-07-15 01:00:00+00:00,44.05,56.179104
2020-07-15 02:00:00+00:00,42.67,54.466923
2020-07-15 03:00:00+00:00,43.11,53.346428
2020-07-15 04:00:00+00:00,47.0,53.088173
2020-07-15 05:00:00+00:00,51.09,57.62874
2020-07-15 06:00:00+00:00,52.399998,61.47336
2020-07-15 07:00:00+00:00,53.43,66.90712
2020-07-15 08:00:00+00:00,52.870003,75.304085
2020-07-15 09:00:00+00:00,52.62,82.51866
2020-07-15 10:00:00+00:00,52.649998,100.407776
2020-07-15 11:00:00+00:00,118.350006,112.45723
2020-07-15 12:00:00+00:00,117.490005,122.96381
2020-07-15 13:00:00+00:00,115.810005,129.25662
2020-07-15 14:00:00+00:00,115.42999,133.69696
2020-07-15 15:00:00+00:00,115.920006,136.2357
2020-07-15 16:00:00+00:00,116.72,130.8494
2020-07-15 17:00:00+00:00,118.85999,129.49344
