ds,y_test,y_pred
2020-08-12 02:00:00,42.67,45.262806121262244
2020-08-12 03:00:00,43.11,45.82380773852823
2020-08-12 04:00:00,47.0,47.1055889195044
2020-08-12 05:00:00,51.09,48.763440028864416
2020-08-12 06:00:00,52.4,49.34046595784879
2020-08-12 07:00:00,53.43,49.4141691335181
2020-08-12 08:00:00,52.87,48.19593599070966
2020-08-12 09:00:00,52.62,49.46737712705682
2020-08-12 10:00:00,52.65,50.400041105982794
2020-08-12 11:00:00,118.35,115.43366282857649
2020-08-12 12:00:00,117.49,115.08727703623465
2020-08-12 13:00:00,115.81,113.30283463909696
2020-08-12 14:00:00,115.43,112.84811311524608
2020-08-12 15:00:00,115.92,112.38956480247768
2020-08-12 16:00:00,116.72,113.21485334005048
2020-08-12 17:00:00,118.86,115.60839867313699
2020-08-12 18:00:00,121.28,116.9556767186453
2020-08-12 19:00:00,123.46,118.17955292509573
2020-08-12 20:00:00,122.52,118.82578299226299
2020-08-12 21:00:00,54.17,51.689471246065196
2020-08-12 22:00:00,53.23,52.16880419580036
2020-08-12 23:00:00,51.86,46.87361220549404
2020-08-13 00:00:00,49.7,44.85146503565339
2020-08-13 01:00:00,48.95,45.4553271432803
2020-08-13 02:00:00,48.76,45.383664629938856
2020-08-13 03:00:00,50.02,45.94454635271735
2020-08-13 04:00:00,46.54,47.224308048265186
2020-08-13 05:00:00,52.55,48.87831126894421
2020-08-13 06:00:00,52.54,49.453518710547584
2020-08-13 07:00:00,53.05,49.52600938435555
2020-08-13 08:00:00,52.28,48.30836233791046
2020-08-13 09:00:00,50.74,49.64113170437099
2020-08-13 10:00:00,52.84,50.572439171079914
2020-08-13 11:00:00,118.57,115.54755701884605
2020-08-13 12:00:00,116.6,115.20339368215139
2020-08-13 13:00:00,114.73,113.42012919072612
2020-08-13 14:00:00,115.53,112.9659180239351
2020-08-13 15:00:00,118.83,112.50729429397785
2020-08-13 16:00:00,119.61,113.33058509241454
2020-08-13 17:00:00,120.35,115.72025410928273
2020-08-13 18:00:00,121.94,117.06568184476633
2020-08-13 19:00:00,122.36,118.2882966297549
2020-08-13 20:00:00,120.52,118.93503111523025
2020-08-13 21:00:00,53.55,51.86296719662572
2020-08-13 22:00:00,44.76,52.34096462499307
2020-08-13 23:00:00,43.34,46.99038363098012
2020-08-14 00:00:00,42.24,44.97052976604625
2020-08-14 01:00:00,41.81,45.57546475491147
2020-08-14 02:00:00,41.72,45.50429545424134
2020-08-14 03:00:00,43.8,46.06505746977249
2020-08-14 04:00:00,45.91,47.34280351167014
2020-08-14 05:00:00,47.35,48.99296620977383
2020-08-14 06:00:00,50.27,49.5663586623071
2020-08-14 07:00:00,51.73,49.63763919261801
2020-08-14 08:00:00,52.0,48.42057720071407
2020-08-14 09:00:00,51.11,49.814555096485044
2020-08-14 10:00:00,51.59,50.74450861887828
2020-08-14 11:00:00,115.82,115.6612312814392
