ds,y_test,y_pred
2020-07-25 23:00:00,42.71,48.783512692658476
2020-07-26 00:00:00,40.73,47.07786564964212
2020-07-26 01:00:00,41.45,47.02248068504297
2020-07-26 02:00:00,41.43,47.20483980262549
2020-07-26 03:00:00,41.51,47.770998812697
2020-07-26 04:00:00,42.34,49.25438162109563
2020-07-26 05:00:00,41.59,51.79153343862713
2020-07-26 06:00:00,41.33,52.0301928538786
2020-07-26 07:00:00,40.64,52.562185908660254
2020-07-26 08:00:00,37.81,51.42614976689586
2020-07-26 09:00:00,37.73,52.81804608654726
2020-07-26 10:00:00,37.82,54.090534611514634
2020-07-26 11:00:00,104.05,118.13964754506404
2020-07-26 12:00:00,104.87,116.91884556431735
2020-07-26 13:00:00,103.36,115.38051846591274
2020-07-26 14:00:00,103.07,114.7535186109712
2020-07-26 15:00:00,102.99,116.55029886496081
2020-07-26 16:00:00,103.11,119.54734949154098
2020-07-26 17:00:00,105.67,121.32415250381432
2020-07-26 18:00:00,109.66,122.87713856317839
2020-07-26 19:00:00,116.47,122.56833938693218
2020-07-26 20:00:00,118.77,122.39978032565666
2020-07-26 21:00:00,52.57,54.46009151384166
2020-07-26 22:00:00,53.18,53.7379407958651
2020-07-26 23:00:00,52.93,48.97142916582714
2020-07-27 00:00:00,50.5,47.26910817100262
2020-07-27 01:00:00,47.75,47.2155081842893
2020-07-27 02:00:00,47.63,47.39835933760808
2020-07-27 03:00:00,47.37,47.961857222920045
2020-07-27 04:00:00,49.76,49.4401818351913
2020-07-27 05:00:00,50.2,51.97242995011397
2020-07-27 06:00:00,49.87,52.209077378017355
2020-07-27 07:00:00,50.28,52.74080463762872
2020-07-27 08:00:00,49.79,51.606262563374194
2020-07-27 09:00:00,50.56,53.07258150171016
2020-07-27 10:00:00,50.45,54.34441582983139
2020-07-27 11:00:00,115.74,118.3252614100331
2020-07-27 12:00:00,115.78,117.10776712893956
2020-07-27 13:00:00,114.38,115.57126774850272
2020-07-27 14:00:00,112.04,114.94478379547408
2020-07-27 15:00:00,113.52,116.7388687770177
2020-07-27 16:00:00,114.11,119.7308212030705
2020-07-27 17:00:00,115.35,121.50274893801162
2020-07-27 18:00:00,113.97,123.05368561075441
2020-07-27 19:00:00,116.09,122.74464630177913
2020-07-27 20:00:00,116.33,122.57755044934984
2020-07-27 21:00:00,47.86,54.714292575703425
2020-07-27 22:00:00,46.44,53.99154856719426
2020-07-27 23:00:00,40.83,49.1589220027868
2020-07-28 00:00:00,40.44,47.459919532886296
2020-07-28 01:00:00,40.91,47.408100427731576
2020-07-28 02:00:00,41.0,47.591442474096525
2020-07-28 03:00:00,41.2,48.15228530854746
2020-07-28 04:00:00,41.36,49.62556324193312
2020-07-28 05:00:00,46.65,52.15291874451213
2020-07-28 06:00:00,50.51,52.387558790297874
2020-07-28 07:00:00,50.83,52.91902082887276
2020-07-28 08:00:00,50.17,51.78596946796815
2020-07-28 09:00:00,50.9,53.32653998004975
2020-07-28 10:00:00,50.96,54.597721526954594
2020-07-28 11:00:00,115.95,118.51045218229196
2020-07-28 12:00:00,115.15,117.29625808655558
2020-07-28 13:00:00,110.63,115.76158233105357
